Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,September 2020,Couple, Staff very polite and helpful,8.0,5 Star facilities and a 3 Star rate,1,staff,0
United Kingdom,Superior Room,1,July 2020,Couple, The staff were very welcoming and put us at ease for our first visit out after restrictions were lifted,8.0,Great for the city centre,1,staff,0
United Kingdom,Premium Room,1,September 2020,Couple," Everything was perfect,staff very nic,breakfast delicious,plenty choice,dinner lovely",10.0,Brilliant,1,staff,0
United Kingdom,Premium Room,1,September 2020,Couple," Everything was perfect,staff very nic,breakfast delicious,plenty choice,dinner lovely",10.0,Brilliant,1,food/drink,0
United Kingdom,Standard Room,1,September 2020,Couple," Breakfast was good and the hotel had taken lots of extra COVID 19 steps.
Lee on reception was a star in dealing with an air con problem",9.0,Wonderful,1,food/drink,0
United Kingdom,Standard Room,1,September 2020,Couple," Breakfast was good and the hotel had taken lots of extra COVID 19 steps.
Lee on reception was a star in dealing with an air con problem",9.0,Wonderful,1,covid,0
United Kingdom,Standard Room,1,September 2020,Couple," Breakfast was good and the hotel had taken lots of extra COVID 19 steps.
Lee on reception was a star in dealing with an air con problem",9.0,Wonderful,1,staff,0
United Kingdom,Standard Room,1,September 2020,Couple," Breakfast was good and the hotel had taken lots of extra COVID 19 steps.
Lee on reception was a star in dealing with an air con problem",9.0,Wonderful,1,temperature,0
United Kingdom,Standard Room,2,September 2020,Couple, Central location very clean rooms,10.0,"Staff friendly, room lovely and clean",1,location,0
United Kingdom,Standard Room,2,September 2020,Couple, Central location very clean rooms,10.0,"Staff friendly, room lovely and clean",1,dirty,0
United Kingdom,Superior Room,2,September 2020,Solo traveler," Central, clean and safe feeling",9.0,Wonderful,1,location,0
United Kingdom,Superior Room,2,September 2020,Solo traveler," Central, clean and safe feeling",9.0,Wonderful,1,dirty,0
United Kingdom,Standard Room,1,August 2020,Group," The staff were very helpful for us, and were just very nice, the room was lovely. I loved the SubClub posters up on the walls!!",10.0,Exceptional,1,staff,0
United Kingdom,Standard Room,2,September 2020,Couple," Lovely hotel, very clean, delicious food, and nice friendly staff.",9.2,Lovely stay!,1,dirty,0
United Kingdom,Standard Room,2,September 2020,Couple," Lovely hotel, very clean, delicious food, and nice friendly staff.",9.2,Lovely stay!,1,food/drink,0
United Kingdom,Standard Room,2,September 2020,Couple," Lovely hotel, very clean, delicious food, and nice friendly staff.",9.2,Lovely stay!,1,staff,0
United Kingdom,Standard Room,1,August 2020,Couple," Excellent stay here in Glasgow, gorgeous hotel and very central to pubs and restaurants 👌🏻",10.0,Exceptional,1,location,0
United Kingdom,Standard Room,1,August 2020,Couple," Excellent stay here in Glasgow, gorgeous hotel and very central to pubs and restaurants 👌🏻",10.0,Exceptional,1,restaurant,0
United Kingdom,Premium Room,1,September 2020,Couple, Very clean and great location,8.0,Nice Hote,1,dirty,0
United Kingdom,Premium Room,1,September 2020,Couple, Very clean and great location,8.0,Nice Hote,1,location,1
United Kingdom,Standard Room,1,September 2020,Family, Location,8.0,Very Good,1,location,0
United Kingdom,Superior Room,1,September 2020,Couple, All the staff. Mention for Ryan at check in very helpful,9.0,Wonderful,1,staff,0
United Kingdom,Standard Room,1,September 2020,Family, The breakfast was excellent and staff were very friendly and welcoming. We thoroughly enjoyed our stay and would definitely return and recommend!,10.0,"Excellent location, friendly staff, clean hotel room",1,food/drink,0
United Kingdom,Standard Room,1,September 2020,Family, The breakfast was excellent and staff were very friendly and welcoming. We thoroughly enjoyed our stay and would definitely return and recommend!,10.0,"Excellent location, friendly staff, clean hotel room",1,staff,0
United Kingdom,Standard Room,2,September 2020,Solo traveler," Friendly staff, good adjustable temperature in room",9.0,Wonderful,1,staff,0
United Kingdom,Standard Room,2,September 2020,Solo traveler," Friendly staff, good adjustable temperature in room",9.0,Wonderful,1,temperature,0
United Kingdom,Standard Room,2,August 2020,Group, The staff were very helpful! The location was great for town centre. Hotel was clean and beds very comfy.,8.0,Very Good,1,staff,0
United Kingdom,Standard Room,2,August 2020,Group, The staff were very helpful! The location was great for town centre. Hotel was clean and beds very comfy.,8.0,Very Good,1,location,0
United Kingdom,Standard Room,2,August 2020,Group, The staff were very helpful! The location was great for town centre. Hotel was clean and beds very comfy.,8.0,Very Good,1,dirty,0
United Kingdom,Standard Room,2,August 2020,Group, The staff were very helpful! The location was great for town centre. Hotel was clean and beds very comfy.,8.0,Very Good,1,bed,0
United Kingdom,Standard Room,2,August 2020,Group, The staff were very helpful! The location was great for town centre. Hotel was clean and beds very comfy.,8.0,Very Good,1,comfort,0
United Kingdom,Standard Room,2,September 2020,Couple," Friendly staff, clean and spacious rooms tastefully decorated, comfy beds. I haven’t stayed here lots of times and it will always be my place of choice in Glasgow.",10.0,Exceptional,1,staff,0
United Kingdom,Standard Room,2,September 2020,Couple," Friendly staff, clean and spacious rooms tastefully decorated, comfy beds. I haven’t stayed here lots of times and it will always be my place of choice in Glasgow.",10.0,Exceptional,1,dirty,0
United Kingdom,Standard Room,2,September 2020,Couple," Friendly staff, clean and spacious rooms tastefully decorated, comfy beds. I haven’t stayed here lots of times and it will always be my place of choice in Glasgow.",10.0,Exceptional,1,comfort,0
United Kingdom,Standard Room,2,September 2020,Couple," Friendly staff, clean and spacious rooms tastefully decorated, comfy beds. I haven’t stayed here lots of times and it will always be my place of choice in Glasgow.",10.0,Exceptional,1,bed,0
United Kingdom,Standard Room,2,September 2020,Couple," Friendly staff, clean and spacious rooms tastefully decorated, comfy beds. I haven’t stayed here lots of times and it will always be my place of choice in Glasgow.",10.0,Exceptional,1,location,0
United Kingdom,Standard Room,1,September 2020,Couple, Location for city centre and easy parking,9.0,Rad blu,1,location,0
United Kingdom,Standard Room,1,September 2020,Couple, Location for city centre and easy parking,9.0,Rad blu,1,parking,0
United Kingdom,Corner Suite,1,September 2020,Couple, Brilliant Hotel design; superb food and drink; great staff; rooms very comfortable,10.0,Great city break at a superb hotel,1,food/drink,0
United Kingdom,Corner Suite,1,September 2020,Couple, Brilliant Hotel design; superb food and drink; great staff; rooms very comfortable,10.0,Great city break at a superb hotel,1,staff,0
United Kingdom,Corner Suite,1,September 2020,Couple, Brilliant Hotel design; superb food and drink; great staff; rooms very comfortable,10.0,Great city break at a superb hotel,1,comfort,0
United Kingdom,Standard Room,1,August 2020,Group," I tried to get a coffee for my friends and my but could not, ask two of the staff but no one returned.",8.0,Very Good,1,food/drink,0
United Kingdom,Standard Room,1,August 2020,Group," I tried to get a coffee for my friends and my but could not, ask two of the staff but no one returned.",8.0,Very Good,1,staff,0
United Kingdom,Standard Room,3,September 2020,Couple," Stayed early sept 2020 and a great stay considering the coronavirus outbreak staff were brilliant, made the stay better , as no query about social distancing or safety protocols went unanswered ,, great location rooms clean and a good size  had a fridge which was handy",9.0,Wonderful,1,covid,0
United Kingdom,Standard Room,3,September 2020,Couple," Stayed early sept 2020 and a great stay considering the coronavirus outbreak staff were brilliant, made the stay better , as no query about social distancing or safety protocols went unanswered ,, great location rooms clean and a good size  had a fridge which was handy",9.0,Wonderful,1,staff,0
